"CustomerId","AccountType","RegionCode","LoyaltyScore","MarketingOptIn","JoinDate"
15801863,"Basic","W1",56,0,"2024-07-09"
15700366,"Basic","N1",54,1,"2023-11-02"
15804038,"Premium","N3",11,0,"2024-04-21"
15720820,"Plus","N2",3,0,"2024-05-02"
15743759,"Basic","N2",95,0,"2023-03-21"
15749947,"Basic","N1",28,0,"2023-10-13"
15670496,"Basic","N1",5,0,"2024-07-14"
15746664,"Premium","S2",90,0,"2023-04-08"
15745533,"Basic","S1",16,0,"2024-04-22"
15761497,"Plus","N2",31,0,"2024-02-10"
15628600,"Basic","S1",28,1,"2024-06-20"
15627002,"Plus","N1",7,0,"2024-12-26"
15614635,"Premium","N1",9,0,"2024-07-21"
15731281,"Plus","S2",39,0,"2023-09-12"
15814022,"Basic","N3",99,0,"2024-10-29"
15659194,"Plus","W1",43,1,"2024-05-01"
15745030,"Plus","W1",27,0,"2024-11-03"
15691817,"Basic","W1",76,1,"2023-07-13"
15707488,"Premium","N1",89,0,"2024-05-30"
15784700,"Plus","N2",93,1,"2024-04-08"
15710397,"Premium","S2",95,1,"2025-02-18"
15687648,"Plus","N3",98,0,"2024-05-18"
15732281,"Basic","W1",33,0,"2023-02-05"
15607230,"Basic","S2",91,0,"2023-01-16"
15567630,"Basic","N1",56,1,"2025-06-07"
15587507,"Premium","W1",2,0,"2024-10-10"
15733904,"Plus","N3",14,0,"2024-08-12"
15709511,"Plus","S1",13,0,"2025-04-02"
15579616,"Basic","N3",24,1,"2023-03-14"
15589924,"Basic","N2",69,0,"2023-11-16"
15799300,"Plus","W1",34,1,"2023-09-02"
15731330,"Basic","W1",87,1,"2025-05-07"
15694129,"Basic","S1",19,0,"2025-01-09"
15620372,"Plus","S1",30,0,"2023-07-14"
15744622,"Basic","W1",49,0,"2025-01-27"
15799815,"Basic","N2",43,0,"2023-03-30"
15759250,"Basic","S1",16,0,"2025-02-10"
15732643,"Basic","N1",52,0,"2025-03-08"
15690540,"Premium","W1",98,0,"2023-05-19"
15803078,"Basic","N3",49,1,"2024-07-16"
15652180,"Basic","N3",11,0,"2024-10-20"
15741195,"Basic","N2",78,1,"2025-01-23"
15743490,"Plus","N1",47,0,"2024-02-01"
15575510,"Basic","S1",79,0,"2024-04-28"
15602909,"Plus","W1",35,0,"2024-01-22"
15734058,"Basic","N3",71,0,"2024-01-03"
15801788,"Basic","N3",29,0,"2025-04-25"
15702462,"Basic","N3",54,0,"2024-04-02"
15683416,"Plus","N3",86,0,"2024-02-26"
15794187,"Premium","S2",23,1,"2023-08-20"
15792989,"Basic","N2",24,0,"2024-06-22"
15613734,"Basic","S1",99,1,"2023-12-10"
15606177,"Premium","W1",10,1,"2024-12-20"
15636700,"Basic","W1",61,0,"2023-05-18"
15645766,"Plus","W1",8,0,"2024-01-09"
15671345,"Basic","S1",48,0,"2024-03-12"
15652469,"Premium","N2",76,0,"2023-06-04"
15749638,"Plus","N1",93,0,"2024-06-02"
15728706,"Premium","N2",29,1,"2023-04-25"
15735439,"Plus","N3",87,0,"2023-04-02"
15778696,"Basic","N3",26,1,"2023-12-12"
15624744,"Premium","N2",37,0,"2024-08-16"
15584338,"Basic","N2",96,0,"2024-06-08"
15726178,"Basic","S1",52,1,"2024-08-06"
15794939,"Plus","S1",38,0,"2023-04-01"
15788068,"Plus","S2",6,1,"2024-11-30"
15572956,"Premium","W1",8,0,"2024-02-02"
15780386,"Basic","S2",17,1,"2023-04-15"
15791114,"Plus","W1",76,1,"2025-03-22"
15708046,"Plus","N3",62,0,"2024-08-18"
15719779,"Basic","S2",86,1,"2024-06-23"
15591550,"Basic","S2",78,0,"2023-10-06"
15639368,"Basic","N1",34,0,"2023-01-12"
15699830,"Basic","N2",19,0,"2023-11-03"
15569264,"Premium","S1",70,0,"2023-12-30"
15595158,"Plus","S2",82,0,"2024-10-23"
15599126,"Plus","S1",100,1,"2023-11-14"
15650575,"Premium","W1",37,0,"2024-06-21"
15641490,"Basic","S2",38,1,"2023-08-02"
15592230,"Plus","W1",15,1,"2023-11-10"
15626212,"Basic","S2",40,1,"2024-03-30"
15700627,"Premium","N3",9,1,"2024-02-03"
15782641,"Basic","N1",53,1,"2025-01-21"
15784445,"Premium","W1",70,0,"2023-08-10"
15813681,"Basic","N2",66,0,"2024-08-02"
15596649,"Basic","N2",80,0,"2023-09-19"
15700460,"Plus","N3",52,0,"2024-05-10"
15724076,"Basic","N3",1,0,"2024-09-14"
15784000,"Plus","N2",30,0,"2023-05-10"
15733966,"Basic","W1",97,0,"2023-06-08"
15612667,"Plus","N2",1,1,"2025-03-02"
15654025,"Basic","N1",39,0,"2023-10-18"
15589431,"Basic","S2",16,0,"2025-03-25"
15578238,"Basic","N1",17,0,"2024-06-26"
15566269,"Basic","N2",82,0,"2023-03-30"
15639217,"Basic","S2",22,0,"2023-11-28"
15688644,"Basic","N2",86,0,"2024-09-21"
15662426,"Basic","N1",99,1,"2024-05-20"
15720511,"Basic","N1",31,0,"2023-05-10"
15567246,"Plus","W1",40,0,"2023-07-26"
15647965,"Premium","W1",27,0,"2023-12-26"
15679048,"Basic","N1",36,1,"2023-02-28"
15675749,"Plus","S2",4,0,"2023-04-06"
15782181,"Plus","W1",69,0,"2025-04-10"
15795738,"Basic","W1",25,1,"2023-09-03"
15773751,"Plus","S1",95,0,"2024-04-03"
15655436,"Basic","S1",78,0,"2023-05-25"
15691396,"Basic","W1",30,0,"2023-11-06"
15796958,"Basic","N2",47,0,"2024-09-28"
15801832,"Plus","S2",12,0,"2024-06-17"
15661349,"Plus","N3",27,0,"2024-01-16"
15719265,"Basic","W1",45,1,"2023-12-19"
15779985,"Basic","S1",88,0,"2025-06-02"
15663410,"Premium","S2",63,0,"2023-10-12"
15704144,"Basic","S2",55,1,"2024-12-19"
15774104,"Basic","S1",30,1,"2024-05-16"
15812230,"Premium","S2",82,1,"2023-09-15"
15742848,"Plus","S2",14,0,"2025-03-20"
15745326,"Plus","S1",56,0,"2023-02-21"
15674541,"Plus","N1",19,1,"2024-07-03"
15728564,"Premium","W1",86,0,"2025-06-17"
15580701,"Basic","N2",26,0,"2024-10-26"
15688973,"Basic","N3",71,0,"2025-04-24"
15709412,"Basic","N2",92,0,"2023-08-04"
15607753,"Premium","N1",38,0,"2024-03-21"
15705352,"Plus","N1",69,1,"2023-08-11"
15602500,"Basic","S2",36,0,"2024-10-16"
15672437,"Premium","N2",18,0,"2023-04-15"
15720968,"Basic","N1",57,0,"2024-06-05"
15730796,"Basic","N2",78,0,"2025-01-23"
15768219,"Basic","N1",23,1,"2025-06-06"
15663883,"Basic","N3",14,1,"2024-01-18"
15589296,"Premium","N1",96,0,"2023-04-24"
15586425,"Basic","N2",69,1,"2025-01-14"
15679813,"Plus","S2",22,0,"2023-03-10"
15681410,"Plus","N2",28,0,"2023-12-31"
15668283,"Basic","S1",43,1,"2023-02-13"
15624072,"Premium","N2",76,1,"2024-11-11"
15669664,"Basic","N3",18,0,"2023-07-30"
15682728,"Basic","W1",100,0,"2023-10-03"
15573851,"Basic","N3",95,0,"2023-04-17"
15733661,"Premium","N3",77,0,"2024-04-23"
15710012,"Basic","N1",84,0,"2024-11-09"
15763327,"Basic","N3",36,0,"2023-07-24"
15668853,"Basic","N2",7,1,"2023-04-29"
15639303,"Basic","W1",23,0,"2024-04-30"
15691011,"Plus","S2",34,0,"2023-04-19"
15638513,"Basic","N3",96,1,"2024-03-29"
15648933,"Basic","N2",21,0,"2023-08-27"
15628904,"Basic","N1",70,1,"2023-01-08"
15644788,"Basic","N1",80,1,"2024-05-26"
15598161,"Premium","S2",99,1,"2023-02-12"
15745624,"Basic","S2",47,0,"2024-01-29"
15592707,"Basic","S2",84,0,"2023-05-12"
15593954,"Basic","S2",41,1,"2024-12-18"
15714431,"Premium","N1",75,1,"2025-06-18"
15638257,"Basic","N2",32,0,"2025-03-02"
15690939,"Plus","W1",14,0,"2025-01-20"
15723613,"Premium","S2",88,1,"2025-02-27"
15813640,"Basic","N2",95,0,"2024-01-29"
15707322,"Basic","N3",17,0,"2024-07-11"
15588918,"Plus","N1",25,1,"2023-07-17"
157470140,"Basic","W1",64,0,"2024-04-08"
15809830,"Basic","N1",73,0,"2023-05-01"
15662245,"Basic","N1",86,0,"2023-10-27"
15651075,"Basic","S1",48,1,"2023-08-08"
15594456,"Plus","N2",35,0,"2025-05-17"
15583462,"Basic","N3",37,0,"2025-03-11"
15757661,"Basic","S2",55,0,"2023-04-04"
15729117,"Plus","N3",17,0,"2023-10-19"
15749671,"Basic","N2",28,0,"2023-06-02"
15566253,"Basic","N1",1,0,"2024-06-08"
15595153,"Plus","S1",53,0,"2024-12-19"
15698572,"Basic","N2",73,1,"2025-02-05"
15674149,"Plus","W1",55,1,"2024-02-26"
15623082,"Premium","W1",61,1,"2023-06-07"
15797905,"Basic","N2",13,1,"2023-09-27"
15746028,"Basic","S2",47,0,"2025-03-28"
15582951,"Basic","N3",64,1,"2024-08-02"
15616471,"Basic","N3",32,1,"2023-09-14"
15641575,"Premium","S2",28,0,"2024-12-01"
15638803,"Premium","S1",53,0,"2024-05-29"
15808283,"Basic","N1",31,0,"2023-08-25"
15811200,"Plus","N1",8,0,"2024-03-20"
15733476,"Premium","W1",72,0,"2024-10-05"
15633274,"Premium","S1",98,0,"2023-06-20"
15582168,"Basic","S2",87,1,"2023-09-27"
15807269,"Basic","N2",74,1,"2024-08-23"
15602979,"Basic","N3",25,0,"2024-09-06"
15590199,"Premium","N2",33,0,"2024-09-28"
15641794,"Basic","N3",68,0,"2023-03-08"
15779174,"Plus","N2",7,1,"2025-02-13"
15785547,"Basic","S2",97,0,"2023-01-08"
15795124,"Basic","S2",66,1,"2024-07-09"
15718912,"Basic","S1",46,0,"2024-03-23"
15592028,"Premium","N2",96,0,"2023-05-15"
15580227,"Basic","N2",5,1,"2025-01-29"
15657830,"Plus","S1",17,0,"2025-03-26"
15798256,"Basic","S1",76,1,"2025-04-09"
15643819,"Basic","S2",52,0,"2023-01-25"
15754301,"Basic","S2",12,1,"2024-04-09"
15726855,"Basic","W1",62,0,"2024-01-09"
15755225,"Basic","N2",35,0,"2023-07-15"
15725221,"Basic","S2",62,0,"2024-12-04"
15789055,"Basic","S2",21,0,"2025-05-30"
15617507,"Basic","N2",85,0,"2024-02-06"
15668894,"Premium","S1",66,1,"2023-05-02"
15589563,"Premium","N2",53,1,"2025-02-10"
15693162,"Basic","N1",21,0,"2024-07-12"
15750099,"Plus","N2",15,0,"2025-06-04"
15795540,"Premium","N1",75,1,"2023-07-28"
15794941,"Basic","N2",74,0,"2023-10-28"
15611848,"Plus","N1",82,1,"2024-08-23"
15581237,"Premium","N1",23,1,"2024-05-29"
15738150,"Basic","N2",31,1,"2024-10-18"
15678571,"Basic","W1",54,0,"2025-06-04"
15736124,"Premium","S2",55,1,"2024-06-17"
15623202,"Basic","N3",26,0,"2023-02-08"
15804201,"Basic","S2",53,0,"2025-03-17"
15596863,"Basic","N1",66,0,"2024-09-10"
15696277,"Basic","N2",39,0,"2024-09-03"
15748608,"Plus","N2",7,0,"2025-02-22"
15802390,"Plus","N2",88,1,"2025-01-10"
15774336,"Premium","N2",39,0,"2025-06-04"
15648766,"Basic","W1",32,0,"2025-03-07"
15659094,"Basic","N3",26,1,"2023-07-25"
15606397,"Basic","S1",87,1,"2024-08-05"
15642619,"Basic","N1",78,0,"2024-11-11"
15666032,"Basic","N3",29,1,"2024-11-27"
15595842,"Premium","S2",25,1,"2024-02-16"
15753837,"Premium","S1",56,0,"2023-11-29"
15783882,"Basic","S1",31,1,"2023-07-27"
15799790,"Plus","N2",66,0,"2024-02-09"
15628155,"Basic","N3",2,1,"2024-01-23"
15703778,"Basic","S2",87,0,"2024-05-01"
15722322,"Plus","N2",47,0,"2024-01-17"
15639278,"Basic","N2",75,0,"2025-05-16"
15568487,"Premium","W1",29,0,"2025-06-02"
15682084,"Plus","N1",99,0,"2023-09-28"
15642821,"Basic","S1",49,1,"2024-03-12"
15601387,"Plus","S2",73,0,"2025-05-07"
15642515,"Basic","S1",32,0,"2024-03-05"
15710421,"Basic","N3",30,0,"2024-10-08"
15726774,"Basic","N1",15,1,"2024-10-19"
15649078,"Basic","N2",62,1,"2023-12-11"
15641877,"Plus","N1",78,1,"2023-05-29"
15796496,"Basic","N2",17,1,"2024-09-19"
15815690,"Plus","N1",22,0,"2024-01-27"
15631739,"Plus","N2",30,1,"2023-07-06"
15625584,"Basic","S1",81,0,"2023-01-20"
15802466,"Plus","S1",16,1,"2023-12-04"
15697028,"Basic","S1",52,0,"2024-01-08"
15575759,"Basic","S1",8,1,"2025-01-25"
15567442,"Basic","N1",64,0,"2023-03-08"
15746805,"Basic","N2",39,0,"2024-03-14"
15636330,"Basic","S1",31,0,"2023-03-03"
15714970,"Plus","N1",12,0,"2024-04-30"
15653784,"Basic","N2",33,0,"2025-02-24"
15693543,"Basic","N1",58,0,"2025-05-08"
15773283,"Premium","W1",12,1,"2024-09-13"
15742534,"Plus","S1",25,0,"2024-07-21"
15569878,"Premium","N3",38,0,"2023-03-26"
15729454,"Basic","N1",48,1,"2024-02-10"
15578375,"Plus","S1",82,0,"2025-02-14"
15785559,"Premium","S2",83,1,"2024-01-30"
15649414,"Plus","N2",55,0,"2024-09-10"
15701605,"Plus","W1",3,0,"2024-06-07"
15686696,"Basic","S1",99,0,"2023-06-25"
15625586,"Basic","S2",69,0,"2023-12-25"
15654975,"Basic","N1",35,1,"2025-04-10"
15782993,"Basic","N1",51,0,"2024-06-22"
15774382,"Premium","S2",27,1,"2023-10-18"
15689602,"Basic","W1",37,0,"2023-05-10"
15756155,"Premium","S2",85,1,"2025-01-08"
15812647,"Premium","N2",16,1,"2024-04-23"
15736043,"Basic","N1",92,0,"2024-10-09"
15696744,"Basic","S2",25,1,"2024-06-15"
15602572,"Premium","N3",33,0,"2023-09-21"
15674765,"Premium","N3",62,0,"2025-04-15"
15678725,"Basic","S2",17,1,"2024-11-01"
15694444,"Basic","N2",43,0,"2024-05-17"
15795878,"Basic","N1",30,0,"2023-06-09"
15735346,"Plus","N3",41,0,"2025-05-03"
15687094,"Basic","S2",4,1,"2024-06-21"
15790067,"Plus","S2",66,1,"2023-03-22"
15605742,"Basic","S1",60,1,"2024-02-17"
15566740,"Basic","S2",9,0,"2024-04-19"
15664897,"Basic","N2",31,1,"2025-06-06"
15585777,"Basic","N3",89,1,"2023-01-18"
15650864,"Basic","S1",100,0,"2023-03-10"
15806709,"Basic","N3",69,0,"2023-05-10"
15633818,"Basic","N3",24,1,"2024-10-08"
15713845,"Basic","N2",24,1,"2025-03-25"
15567013,"Basic","S2",93,0,"2025-06-09"
15777784,"Premium","N2",45,1,"2024-12-30"
15800251,"Basic","S2",95,0,"2023-11-06"
15651315,"Basic","S1",37,1,"2024-05-01"
15651450,"Plus","N2",58,0,"2023-01-15"
15784218,"Premium","N2",83,0,"2024-05-10"
15572398,"Basic","W1",23,0,"2023-07-05"
15707962,"Plus","N1",35,1,"2024-02-21"
15705663,"Plus","N2",63,0,"2024-12-07"
15645355,"Plus","W1",6,1,"2024-12-03"
15729557,"Basic","N1",6,0,"2025-01-15"
15631436,"Plus","S2",30,1,"2024-03-07"
15583073,"Basic","S2",1,0,"2023-03-07"
15614361,"Plus","S2",63,0,"2023-03-22"
15724684,"Plus","W1",8,0,"2023-02-05"
15700083,"Basic","W1",28,0,"2025-01-16"
15636541,"Plus","N1",89,1,"2023-01-17"
15796015,"Basic","S2",33,0,"2024-05-28"
15787222,"Plus","N3",53,0,"2023-02-02"
15594270,"Basic","N2",38,0,"2023-12-15"
15701524,"Basic","W1",52,0,"2024-01-15"
15645847,"Basic","W1",78,0,"2024-05-22"
15708867,"Premium","W1",11,0,"2024-10-07"
15613140,"Basic","N1",2,0,"2025-05-17"
15628893,"Basic","S2",53,0,"2025-05-05"
15764073,"Basic","N3",94,0,"2023-09-24"
15782879,"Plus","N2",94,0,"2024-05-31"
15635964,"Basic","N2",68,0,"2025-03-08"
15726087,"Basic","S2",77,1,"2024-04-29"
15578073,"Basic","N3",7,1,"2023-12-13"
15786249,"Basic","N1",67,0,"2024-08-25"
15812850,"Basic","W1",9,0,"2024-10-25"
15596972,"Basic","W1",78,0,"2024-03-18"
15620579,"Plus","S2",63,1,"2024-01-13"
15768270,"Basic","N2",11,0,"2024-09-21"
15656597,"Basic","W1",37,1,"2024-07-26"
15699446,"Basic","N2",14,0,"2023-12-24"
15615004,"Premium","N2",19,1,"2024-06-21"
15704771,"Premium","S2",8,0,"2024-09-12"
15588372,"Plus","S1",7,0,"2025-05-29"
15681439,"Basic","S1",59,0,"2025-03-17"
15607509,"Basic","S1",63,0,"2023-07-29"
15670343,"Basic","N3",7,1,"2025-02-09"
15597968,"Basic","S2",55,1,"2025-03-16"
15658432,"Basic","N2",3,0,"2023-02-11"
15616431,"Plus","W1",67,0,"2025-03-26"
15796957,"Premium","N3",18,1,"2023-01-13"
15815552,"Plus","S1",45,0,"2024-08-23"
15631871,"Basic","N1",97,0,"2024-08-22"
15635870,"Plus","N3",92,0,"2025-04-03"
15596713,"Basic","N3",36,0,"2024-05-03"
15684211,"Basic","S2",16,1,"2023-07-06"
15760521,"Plus","W1",79,0,"2023-03-04"
15608408,"Basic","N3",29,0,"2023-12-02"
15804721,"Basic","W1",59,0,"2024-07-08"
15730272,"Basic","S2",18,0,"2025-01-14"
15741988,"Plus","N1",49,1,"2025-01-15"
15771728,"Plus","N2",46,0,"2023-03-16"
15605113,"Basic","N2",83,0,"2025-02-03"
15661945,"Plus","S1",29,1,"2025-04-04"
15783816,"Basic","S1",70,0,"2023-05-29"
15721207,"Basic","N1",50,0,"2024-11-24"
15764072,"Plus","N2",55,0,"2023-07-26"
15689412,"Plus","S1",27,0,"2024-11-23"
15798385,"Premium","W1",7,0,"2024-11-15"
15775339,"Basic","N3",91,0,"2023-08-29"
15585256,"Plus","S2",83,0,"2024-11-06"
15797329,"Plus","S1",81,1,"2024-07-28"
15780220,"Premium","N1",41,0,"2025-06-12"
15648951,"Basic","N2",11,1,"2023-08-23"
15752409,"Plus","N1",5,0,"2023-05-05"
15807524,"Plus","S2",66,1,"2023-09-14"
15766649,"Basic","S2",56,1,"2023-04-02"
15696812,"Basic","N1",12,0,"2025-01-06"
15581295,"Basic","S1",42,1,"2024-12-07"
15663234,"Plus","S1",75,0,"2025-06-05"
15741417,"Premium","N2",10,1,"2023-07-26"
15695174,"Plus","W1",28,1,"2024-02-21"
15665168,"Plus","N2",7,0,"2023-10-15"
15601503,"Basic","N3",14,0,"2023-08-03"
15706131,"Basic","W1",77,0,"2024-11-28"
15782758,"Basic","N3",69,0,"2024-09-29"
15591091,"Basic","N2",61,0,"2025-03-04"
15715877,"Basic","W1",51,0,"2025-02-05"
15756918,"Basic","W1",42,0,"2024-05-26"
15746662,"Basic","N3",8,0,"2024-07-26"
15626679,"Basic","N1",50,0,"2024-01-03"
15793343,"Basic","S1",1,0,"2024-02-05"
15801316,"Basic","W1",69,0,"2023-07-20"
15800514,"Basic","W1",11,1,"2024-08-03"
15737778,"Premium","N3",48,1,"2023-10-12"
15782096,"Premium","W1",10,0,"2023-03-04"
15785373,"Plus","N3",15,1,"2024-10-07"
15756272,"Basic","N1",47,1,"2025-01-20"
15615245,"Plus","W1",93,1,"2025-02-02"
15600174,"Plus","S2",25,0,"2023-12-27"
15752956,"Plus","N2",6,0,"2023-07-06"
15644882,"Basic","N1",11,0,"2024-04-27"
15766272,"Plus","S2",17,0,"2024-01-06"
15800620,"Plus","N1",15,0,"2023-01-21"
15747458,"Plus","S1",16,0,"2025-05-04"
15573171,"Plus","N1",56,0,"2025-03-13"
15736769,"Basic","N1",66,0,"2023-11-04"
15763381,"Basic","S1",36,0,"2023-02-15"
15814430,"Basic","W1",83,1,"2023-07-13"
15638607,"Plus","N2",38,1,"2023-02-26"
15737133,"Basic","S2",85,1,"2024-07-07"
15613945,"Basic","N3",75,0,"2024-04-01"
15659937,"Basic","N2",3,1,"2023-11-29"
15765287,"Basic","N1",98,0,"2025-01-16"
15661723,"Basic","N3",18,1,"2025-05-15"
15766064,"Plus","S1",79,0,"2023-01-16"
15649616,"Plus","N2",89,0,"2024-10-06"
15719017,"Basic","W1",54,1,"2024-05-27"
15720919,"Basic","S2",79,1,"2025-01-13"
15706706,"Basic","N2",94,1,"2023-05-30"
15709653,"Premium","N2",17,1,"2025-03-26"
15805104,"Basic","W1",82,0,"2024-09-25"
15622442,"Basic","N3",95,0,"2025-03-04"
15572801,"Basic","S1",82,0,"2025-03-12"
15767598,"Plus","W1",99,0,"2025-05-31"
15757897,"Premium","S1",13,1,"2025-04-05"
15568104,"Plus","W1",63,1,"2023-08-01"
15732265,"Plus","N2",14,0,"2024-01-26"
15621974,"Basic","S1",59,0,"2023-10-08"
15803947,"Basic","N3",36,0,"2024-10-13"
15720706,"Basic","N3",18,1,"2024-11-01"
15759290,"Basic","S2",5,0,"2024-06-22"
15651664,"Basic","S1",14,0,"2023-12-08"
15795132,"Basic","S2",25,0,"2024-11-04"
15811565,"Basic","W1",44,0,"2024-09-21"
15713774,"Premium","N1",39,1,"2023-12-03"
15691840,"Plus","N3",12,1,"2023-03-16"
15682021,"Plus","N2",61,0,"2023-04-03"
15612931,"Plus","N3",62,0,"2024-06-29"
15676707,"Basic","N1",53,1,"2023-04-25"
15601383,"Plus","N2",53,1,"2024-02-25"
15662662,"Basic","S1",28,0,"2023-04-23"
15752694,"Plus","S1",35,0,"2024-01-03"
15590683,"Basic","N3",65,1,"2023-03-01"
15773591,"Premium","N2",3,0,"2023-10-09"
15723620,"Basic","W1",43,1,"2023-08-25"
15672966,"Basic","N2",50,0,"2024-09-29"
15624667,"Premium","S2",71,0,"2023-02-14"
15812888,"Basic","N1",9,0,"2025-03-10"
15724154,"Plus","S1",36,1,"2025-01-10"
15749540,"Plus","N3",23,1,"2023-07-16"
15621063,"Plus","N2",88,0,"2024-12-24"
15661626,"Premium","S1",74,0,"2024-05-13"
15698703,"Premium","N3",50,0,"2024-08-05"
15801431,"Basic","S1",55,1,"2025-01-16"
15649451,"Plus","N3",12,1,"2025-03-01"
15626156,"Plus","S1",83,1,"2024-03-24"
15606158,"Plus","W1",32,0,"2024-11-09"
15589496,"Basic","S2",24,0,"2023-07-14"
15730345,"Plus","N1",86,0,"2024-11-15"
15572038,"Premium","S1",67,0,"2023-07-14"
15643439,"Premium","N1",27,0,"2024-07-28"
15604158,"Basic","S1",61,1,"2024-08-04"
15657396,"Basic","N2",19,0,"2025-01-04"
15709478,"Basic","S2",73,0,"2023-11-06"
15628824,"Plus","W1",51,1,"2025-03-05"
15814519,"Plus","S2",64,1,"2025-05-10"
15636520,"Basic","N1",77,0,"2024-08-13"
15794414,"Basic","N2",2,0,"2024-07-01"
15643671,"Basic","N3",36,0,"2024-01-24"
15700650,"Basic","S2",93,0,"2024-12-07"
15680224,"Premium","W1",11,1,"2024-03-10"
15784286,"Plus","N2",98,1,"2024-12-29"
15693996,"Basic","N2",68,0,"2025-03-10"
15764343,"Basic","N1",68,1,"2024-10-22"
15704168,"Basic","W1",64,1,"2024-05-10"
15680197,"Premium","N2",1,1,"2025-02-23"
15633729,"Basic","N2",89,1,"2023-07-20"
15577683,"Basic","N3",26,0,"2024-10-27"
15800746,"Basic","N1",11,0,"2024-06-17"
15788686,"Plus","N1",87,0,"2023-10-24"
15742798,"Plus","W1",2,0,"2024-05-08"
15596647,"Plus","N2",83,0,"2025-04-06"
15756070,"Basic","N3",93,0,"2024-12-27"
15775116,"Basic","S1",40,1,"2023-11-27"
15575428,"Basic","S2",4,0,"2024-09-25"
15654074,"Plus","N1",80,1,"2025-02-16"
15695872,"Basic","N3",37,0,"2025-05-04"
15568885,"Plus","W1",61,0,"2023-09-18"
15725036,"Premium","N3",91,0,"2023-02-24"
15632665,"Premium","N2",5,0,"2023-10-09"
15571476,"Basic","S2",15,0,"2025-02-10"
15776850,"Basic","N1",87,1,"2025-05-24"
15623649,"Basic","S1",67,0,"2025-03-05"
15751131,"Plus","N2",82,1,"2025-01-11"
15688128,"Plus","N1",26,0,"2024-09-29"
15678412,"Basic","W1",6,0,"2024-03-17"
15583392,"Basic","N1",44,1,"2023-09-16"
15690731,"Plus","N3",58,0,"2024-07-15"
15697948,"Premium","S2",81,0,"2025-01-05"
15608328,"Basic","S1",46,0,"2025-06-11"
15766378,"Plus","S2",42,0,"2025-03-04"
15600813,"Basic","N3",48,0,"2023-05-26"
15706217,"Basic","S1",27,0,"2024-01-26"
15601417,"Premium","S1",20,0,"2024-01-08"
15610972,"Plus","N2",70,0,"2023-02-14"
15674620,"Plus","S1",35,1,"2024-02-01"
15785350,"Basic","N1",76,0,"2023-09-19"
15749119,"Plus","S2",48,1,"2024-04-23"
15756535,"Basic","W1",67,0,"2025-01-15"
15700965,"Basic","W1",68,1,"2024-07-18"
15791851,"Basic","S2",52,1,"2024-04-29"
15717156,"Basic","N2",68,0,"2025-01-16"
15740846,"Plus","S1",4,1,"2024-12-08"
15573284,"Plus","N3",39,0,"2024-05-30"
15729083,"Basic","N1",21,0,"2024-07-25"
15611612,"Basic","N2",66,0,"2024-11-15"
15694381,"Basic","S1",16,1,"2024-08-06"
15651737,"Basic","W1",7,1,"2024-04-30"
15663168,"Plus","N3",83,0,"2024-08-09"
15643426,"Plus","S1",97,0,"2025-04-13"
15618245,"Basic","N2",9,0,"2024-04-10"
15717527,"Basic","N3",17,0,"2024-04-10"
15793478,"Plus","N3",91,0,"2023-01-22"
15642248,"Plus","N3",97,0,"2024-01-31"
15640377,"Basic","N3",12,0,"2023-07-28"
15723950,"Basic","S1",57,1,"2024-07-16"
15590327,"Plus","N3",45,0,"2023-05-25"
15706199,"Basic","S1",11,1,"2024-02-24"
15671514,"Basic","N3",13,0,"2023-12-15"
15727041,"Plus","N3",31,1,"2023-11-01"
15738063,"Plus","N2",77,0,"2025-02-22"
15711733,"Plus","S1",26,0,"2023-02-13"
15652320,"Plus","W1",63,1,"2023-04-17"
15634180,"Plus","S1",31,1,"2023-05-30"
15694566,"Basic","S2",22,0,"2024-08-28"
15646351,"Basic","W1",6,0,"2023-09-21"
15730044,"Basic","N2",20,0,"2023-04-20"
15795186,"Basic","S1",85,0,"2023-01-18"
15784890,"Plus","N2",10,0,"2025-01-19"
15694125,"Premium","W1",83,0,"2023-12-02"
15565891,"Premium","N2",35,0,"2023-08-27"
15674254,"Plus","N2",26,0,"2025-06-04"
15775206,"Basic","N1",71,0,"2024-12-24"
15649853,"Plus","N2",8,0,"2023-11-24"
15610379,"Plus","N1",5,0,"2025-05-11"
15659800,"Plus","N1",44,0,"2023-10-21"
15716236,"Plus","N3",100,0,"2024-02-17"
15672053,"Plus","N3",92,0,"2024-04-05"
15663933,"Plus","W1",67,0,"2023-03-22"
15814236,"Basic","S1",72,1,"2023-09-12"
15583597,"Plus","N3",79,1,"2025-01-13"
15607395,"Premium","W1",91,1,"2023-12-29"
15694556,"Basic","S1",49,0,"2024-12-21"
15744109,"Plus","W1",36,0,"2024-04-01"
15800688,"Basic","N1",80,1,"2025-06-16"
15810878,"Premium","N1",26,0,"2024-03-18"
15587835,"Basic","S1",45,0,"2025-03-20"
15763515,"Plus","W1",61,0,"2025-06-04"
15725882,"Basic","W1",44,1,"2024-06-16"
15788022,"Plus","N3",4,0,"2023-08-26"
15663917,"Basic","N3",76,0,"2025-06-16"
15656865,"Basic","S1",81,1,"2023-09-18"
15667971,"Basic","S2",58,1,"2023-09-30"
15800366,"Premium","N3",26,0,"2023-10-07"
15717231,"Basic","N2",95,1,"2023-05-30"
15643188,"Basic","N3",79,0,"2025-04-06"
15671351,"Plus","S2",98,1,"2023-06-01"
15698953,"Basic","W1",29,0,"2025-03-04"
